x:152 , y:359
x:84 , y:223
x:283 , y:255
x:162 , y:89
x:335 , y:311
x:36 , y:123
x:62 , y:59
x:334 , y:111
x:321 , y:239
x:218 , y:294
x:345 , y:196
x:77 , y:267
x:141 , y:47
x:85 , y:77
x:336 , y:37
x:235 , y:250
x:73 , y:254
x:109 , y:319
x:361 , y:308
x:172 , y:271
x:347 , y:248
x:259 , y:208
x:271 , y:9
x:200 , y:193
x:40 , y:192
x:340 , y:18
x:285 , y:385
x:32 , y:370
x:47 , y:379
x:368 , y:69
x:319 , y:383
x:237 , y:203
x:74 , y:344
x:252 , y:299
x:170 , y:387
x:235 , y:24
x:185 , y:69
x:30 , y:95
x:240 , y:8
x:153 , y:230
x:201 , y:280
x:217 , y:93
x:63 , y:38
x:369 , y:249
x:318 , y:111
x:46 , y:289
x:92 , y:189
x:133 , y:236
x:135 , y:119
x:106 , y:338
x:314 , y:257
x:327 , y:342
x:389 , y:99
x:60 , y:309
x:140 , y:229
x:62 , y:213
x:306 , y:293
x:283 , y:279
x:81 , y:322
x:385 , y:253
x:142 , y:351
x:93 , y:383
x:171 , y:187
x:306 , y:178
x:116 , y:306
x:116 , y:364
x:258 , y:31
x:82 , y:395
x:304 , y:247
x:29 , y:94
x:307 , y:396
x:289 , y:43
x:274 , y:166
x:88 , y:125
x:378 , y:355
x:259 , y:25
x:8 , y:72
x:211 , y:352
x:130 , y:180
x:38 , y:69
x:34 , y:199
x:230 , y:106
x:53 , y:292
x:92 , y:264
x:359 , y:358
x:306 , y:73
x:116 , y:266
x:384 , y:148
x:273 , y:390
x:298 , y:72
x:49 , y:203
x:275 , y:157
x:61 , y:10
x:142 , y:87
x:108 , y:143
x:342 , y:132
x:239 , y:142
x:387 , y:124
x:389 , y:292
x:202 , y:79
x:104 , y:300
x:118 , y:61
x:209 , y:220
x:162 , y:103
x:127 , y:82
x:285 , y:60
x:169 , y:177
x:187 , y:112
x:151 , y:230
x:374 , y:329
x:13 , y:260
x:354 , y:268
x:393 , y:252
x:97 , y:341
x:372 , y:334
x:234 , y:251
x:312 , y:76
x:296 , y:352
x:55 , y:121
x:155 , y:11
x:71 , y:135
x:312 , y:392
x:105 , y:241
x:23 , y:51
x:332 , y:256
x:68 , y:349
x:218 , y:345
x:150 , y:23
x:364 , y:211
x:145 , y:247
x:50 , y:289
x:365 , y:379
x:283 , y:363
x:36 , y:214
x:225 , y:291
x:26 , y:192
x:184 , y:296
x:89 , y:290
x:341 , y:241
x:50 , y:113
x:14 , y:273
x:170 , y:118
x:93 , y:232
x:43 , y:320
x:119 , y:10
x:299 , y:140
x:71 , y:170
x:85 , y:264
x:78 , y:355
x:246 , y:121
x:265 , y:255
x:104 , y:224
x:114 , y:2
x:243 , y:193
x:258 , y:7
x:232 , y:245
x:316 , y:273
x:105 , y:2
x:275 , y:9
x:19 , y:101
x:241 , y:394
x:116 , y:318
x:135 , y:265
x:220 , y:201
x:275 , y:165
x:21 , y:18
x:194 , y:140
x:142 , y:125
x:270 , y:308
x:315 , y:338
x:135 , y:81
x:306 , y:147
x:101 , y:51
x:61 , y:363
x:64 , y:376
x:371 , y:80
x:351 , y:258
x:123 , y:39
x:241 , y:86
x:203 , y:295
x:265 , y:116
x:208 , y:224
x:301 , y:59
x:319 , y:303
x:241 , y:172
x:205 , y:234
x:333 , y:376
x:28 , y:111
x:74 , y:34
x:11 , y:41
x:73 , y:91
x:349 , y:334
x:325 , y:376
x:62 , y:24
x:271 , y:166
x:234 , y:266
x:42 , y:136
x:147 , y:395
x:298 , y:344
x:68 , y:66
x:252 , y:91
x:67 , y:273
x:384 , y:185
x:171 , y:47
x:40 , y:58
x:101 , y:182
x:68 , y:114
x:90 , y:50
x:26 , y:394
x:112 , y:105
x:323 , y:297
x:385 , y:299
x:294 , y:365
x:261 , y:132
x:198 , y:144
x:235 , y:329
x:154 , y:50
x:187 , y:254
x:302 , y:138
x:149 , y:359
x:93 , y:294
x:360 , y:250
x:253 , y:162
x:108 , y:51
x:108 , y:231
x:81 , y:172
x:23 , y:383
x:348 , y:66
x:151 , y:317
x:61 , y:162
x:43 , y:349
x:352 , y:248
x:103 , y:198
x:336 , y:139
x:50 , y:357
x:251 , y:37
x:288 , y:144
x:306 , y:212
x:215 , y:93
x:324 , y:366
x:90 , y:323
x:306 , y:5
x:24 , y:114
x:383 , y:206
x:320 , y:175
x:76 , y:397
x:245 , y:364
x:162 , y:28
x:120 , y:348
x:305 , y:50
x:88 , y:170
x:314 , y:109
x:321 , y:328
x:21 , y:172
x:90 , y:136
x:11 , y:297
x:255 , y:181
x:295 , y:269
x:27 , y:231
x:6 , y:230
x:227 , y:348
x:264 , y:34
x:15 , y:73
x:21 , y:26
x:76 , y:135
x:257 , y:279
x:388 , y:164
x:44 , y:124
x:248 , y:261
x:349 , y:17
x:315 , y:339
x:72 , y:312
x:181 , y:122
x:305 , y:319
x:149 , y:160
x:60 , y:311
x:297 , y:377
x:50 , y:324
x:302 , y:312
x:399 , y:23
x:254 , y:379
x:95 , y:257
x:333 , y:242
x:103 , y:140
x:109 , y:181
x:72 , y:52
x:316 , y:376
x:98 , y:144
x:63 , y:97
x:210 , y:3
x:266 , y:165
x:142 , y:222
x:99 , y:164
x:76 , y:144
x:119 , y:1
x:332 , y:28
x:285 , y:374
x:168 , y:380
x:72 , y:218
x:351 , y:224
x:228 , y:181
x:158 , y:24
x:168 , y:145
x:194 , y:256
x:212 , y:184
x:349 , y:4
x:179 , y:30
x:194 , y:43
x:187 , y:278
x:279 , y:223
x:251 , y:258
x:232 , y:164
x:144 , y:88
x:258 , y:1
x:177 , y:216
x:397 , y:161
x:185 , y:5
x:150 , y:107
x:364 , y:306
x:42 , y:297
x:301 , y:128
x:158 , y:391
x:386 , y:32
x:310 , y:305
x:80 , y:173
x:31 , y:142
x:306 , y:283
x:323 , y:216
x:169 , y:2
x:218 , y:133
x:294 , y:346
x:303 , y:167
x:275 , y:80
x:338 , y:6
x:303 , y:191
x:271 , y:380
x:323 , y:156
x:189 , y:29
x:286 , y:309
x:34 , y:51
x:193 , y:318
x:153 , y:17
x:185 , y:51
x:53 , y:76
x:209 , y:354
x:252 , y:223
x:391 , y:56
x:88 , y:108
x:114 , y:218
x:9 , y:26
x:358 , y:17
x:125 , y:280
x:261 , y:233
x:142 , y:314
x:366 , y:100
x:18 , y:128
x:97 , y:111
x:163 , y:172
x:200 , y:283
x:189 , y:168
x:392 , y:362
x:18 , y:42
x:102 , y:383
x:153 , y:106
x:84 , y:216
x:185 , y:162
x:394 , y:42
x:275 , y:310
x:177 , y:207
x:307 , y:369
x:49 , y:95
x:206 , y:278
x:50 , y:146
x:29 , y:321
x:90 , y:202
x:164 , y:219
x:213 , y:82
x:17 , y:182
x:240 , y:315
x:83 , y:170
x:284 , y:324
x:318 , y:268
x:130 , y:230
x:37 , y:145
x:66 , y:307
x:2 , y:345
x:175 , y:115
x:214 , y:161
x:82 , y:177
x:379 , y:243
x:14 , y:172
x:206 , y:144
x:278 , y:179
x:46 , y:223
x:345 , y:71
x:347 , y:81
x:349 , y:229
x:59 , y:218
x:363 , y:32
x:339 , y:97
x:394 , y:382
x:49 , y:294
x:55 , y:169
x:298 , y:263
x:59 , y:137
x:310 , y:277
x:373 , y:73
x:205 , y:116
x:292 , y:204
x:275 , y:251
x:285 , y:237
x:19 , y:222
x:40 , y:234
x:266 , y:78
x:127 , y:356
x:290 , y:158
x:52 , y:73
x:194 , y:339
x:203 , y:107
x:244 , y:92
x:370 , y:262
x:287 , y:106
x:175 , y:295
x:99 , y:92
x:296 , y:19
x:256 , y:374
x:149 , y:181
x:367 , y:275
x:306 , y:141
x:97 , y:186
x:344 , y:33
x:59 , y:339
x:279 , y:348
x:7 , y:253
x:346 , y:34
x:296 , y:203
x:310 , y:268
x:163 , y:135
x:228 , y:37
x:56 , y:263
x:189 , y:76
x:209 , y:264
x:140 , y:338
x:80 , y:176
x:314 , y:46
x:31 , y:129
x:69 , y:210
x:158 , y:90
x:296 , y:348
x:334 , y:165
x:369 , y:242
x:62 , y:230
x:317 , y:231
x:220 , y:225
x:40 , y:97
x:173 , y:276
x:140 , y:182
x:72 , y:334
x:111 , y:232
x:230 , y:152
x:234 , y:377
x:188 , y:214
x:304 , y:303
x:203 , y:298
x:16 , y:200
x:394 , y:89
x:271 , y:337
x:120 , y:56
x:234 , y:188
x:286 , y:340
x:168 , y:226
x:8 , y:59
x:346 , y:260
x:93 , y:33
x:185 , y:9
x:386 , y:275
x:89 , y:371
x:226 , y:126
x:25 , y:394
x:146 , y:381
x:70 , y:393
x:330 , y:141
x:149 , y:341
x:130 , y:50
x:390 , y:335
x:162 , y:16
x:27 , y:110
x:370 , y:122
x:155 , y:373
x:382 , y:63
x:339 , y:293
x:216 , y:321
x:47 , y:380
x:374 , y:43
x:24 , y:24
x:17 , y:73
x:166 , y:47
x:340 , y:347
x:349 , y:315
x:251 , y:70
x:38 , y:291
x:1 , y:365
x:87 , y:18
x:343 , y:372
x:387 , y:195
x:40 , y:278
x:199 , y:278
x:259 , y:256
x:251 , y:198
x:223 , y:185
x:258 , y:276
x:275 , y:192
x:92 , y:24
x:292 , y:215
x:238 , y:41
x:285 , y:95
x:60 , y:276
x:246 , y:238
x:210 , y:99
x:246 , y:142
x:20 , y:150
x:380 , y:286
x:143 , y:171
x:321 , y:191
x:377 , y:394
x:222 , y:144
x:337 , y:187
x:164 , y:49
x:265 , y:29
x:22 , y:56
x:151 , y:103
x:331 , y:259
x:98 , y:163
x:262 , y:130
x:272 , y:260
x:10 , y:109
x:347 , y:292
x:15 , y:391
x:182 , y:42
x:389 , y:336
x:33 , y:111
x:251 , y:163
x:213 , y:322
x:303 , y:15
x:23 , y:30
x:85 , y:325
x:185 , y:126
x:289 , y:16
x:146 , y:283
x:143 , y:103
x:164 , y:18
x:262 , y:106
x:49 , y:112
x:154 , y:277
x:166 , y:183
x:247 , y:95
x:259 , y:199
x:121 , y:98
x:113 , y:72
x:54 , y:24
x:301 , y:136
x:262 , y:139
x:155 , y:38
x:321 , y:103
x:206 , y:254
x:224 , y:17
x:75 , y:371
x:35 , y:87
x:316 , y:124
x:259 , y:141
x:237 , y:34
x:233 , y:106
x:204 , y:48
x:72 , y:306
x:330 , y:317
x:5 , y:126
x:265 , y:184
x:222 , y:267
x:370 , y:20
x:226 , y:96
x:65 , y:129
x:52 , y:51
x:90 , y:140
x:216 , y:87
x:180 , y:358
x:393 , y:75
x:182 , y:17
x:17 , y:178
x:85 , y:386
x:256 , y:89
x:215 , y:367
x:151 , y:261
x:81 , y:80
x:53 , y:326
x:22 , y:3
x:132 , y:279
x:282 , y:87
x:179 , y:184
x:223 , y:324
x:283 , y:395
x:70 , y:4
x:373 , y:228
x:6 , y:204
x:191 , y:391
x:80 , y:43
x:363 , y:399
x:260 , y:296
x:376 , y:114
x:392 , y:293
x:297 , y:381
x:213 , y:14
x:53 , y:29
x:166 , y:95
x:372 , y:232
x:227 , y:341
x:345 , y:207
x:35 , y:250
x:54 , y:271
x:262 , y:393
x:389 , y:197
x:148 , y:342
x:190 , y:352
x:18 , y:9
x:302 , y:119
x:100 , y:11
x:25 , y:151
x:133 , y:265
x:361 , y:31
x:263 , y:299
x:240 , y:285
x:92 , y:43
x:245 , y:138
x:9 , y:79
x:72 , y:299
x:49 , y:271
x:165 , y:13
x:365 , y:197
x:158 , y:308
x:379 , y:384
x:395 , y:13
x:164 , y:31
x:297 , y:372
x:3 , y:297
x:148 , y:210
x:95 , y:219
x:262 , y:389
x:79 , y:187
x:266 , y:107
x:358 , y:88
x:311 , y:290
x:304 , y:7
x:157 , y:28
x:336 , y:221
x:205 , y:315
x:280 , y:267
x:299 , y:152
x:77 , y:45
x:294 , y:196
x:6 , y:80
x:251 , y:43
x:384 , y:101
x:240 , y:113
x:172 , y:63
x:103 , y:58
x:348 , y:83
x:42 , y:14
x:394 , y:204
x:26 , y:199
x:67 , y:283
x:150 , y:183
x:288 , y:347
x:344 , y:49
x:245 , y:365
x:397 , y:239
x:234 , y:203
x:304 , y:249
x:314 , y:170
x:185 , y:96
x:154 , y:39
x:122 , y:288
x:254 , y:103
x:259 , y:116
x:316 , y:248
x:83 , y:237
x:373 , y:335
x:282 , y:234
x:283 , y:261
x:178 , y:179
x:370 , y:81
x:284 , y:127
x:328 , y:204
x:374 , y:141
x:237 , y:243
x:234 , y:111
x:399 , y:392
x:47 , y:308
x:24 , y:253
x:53 , y:258
x:96 , y:292
x:227 , y:137
x:323 , y:69
x:282 , y:62
x:241 , y:158
x:239 , y:60
x:187 , y:163
x:367 , y:76
x:217 , y:68
x:311 , y:293
x:4 , y:6
x:350 , y:97
x:5 , y:355
x:160 , y:397
x:256 , y:381
x:274 , y:165
x:254 , y:304
x:373 , y:101
x:115 , y:177
x:336 , y:255
x:267 , y:308
x:71 , y:175
x:251 , y:6
x:74 , y:38
x:283 , y:20
x:27 , y:337
x:34 , y:239
x:194 , y:377
x:327 , y:391
x:373 , y:306
x:72 , y:135
x:39 , y:199
x:252 , y:326
x:104 , y:12
x:219 , y:368
x:276 , y:40
x:167 , y:38
x:44 , y:348
x:338 , y:371
x:391 , y:119
x:8 , y:174
x:13 , y:370
x:300 , y:395
x:386 , y:160
x:66 , y:227
x:314 , y:311
x:62 , y:90
x:17 , y:353
x:317 , y:315
x:283 , y:121
x:113 , y:88
x:126 , y:111
x:59 , y:232
x:203 , y:170
x:241 , y:398
x:172 , y:147
x:69 , y:250
x:197 , y:137
x:297 , y:369
x:148 , y:183
x:47 , y:316
x:6 , y:62
x:367 , y:109
x:24 , y:375
x:48 , y:284
x:372 , y:259
x:371 , y:113
x:346 , y:50
x:221 , y:382
x:380 , y:101
x:248 , y:14
x:264 , y:104
x:194 , y:270
x:239 , y:61
x:197 , y:43
x:359 , y:340
x:354 , y:196
x:257 , y:318
x:293 , y:322
x:158 , y:234
x:93 , y:342
x:55 , y:83
x:133 , y:16
x:399 , y:353
x:55 , y:354
x:369 , y:331
x:36 , y:255
x:125 , y:185
x:199 , y:230
x:225 , y:317
x:209 , y:348
x:96 , y:185
x:55 , y:163
x:85 , y:353
x:187 , y:300
x:194 , y:196
x:279 , y:233
x:201 , y:202
x:155 , y:12
x:319 , y:200
x:132 , y:162
x:18 , y:240
x:377 , y:120
x:302 , y:95
x:364 , y:128
x:76 , y:127
x:264 , y:173
x:337 , y:124
x:78 , y:271
x:172 , y:374
x:170 , y:217
x:2 , y:366
x:120 , y:1
x:366 , y:204
x:356 , y:276
x:390 , y:237
x:77 , y:40
x:160 , y:360
x:56 , y:6
x:135 , y:14
x:94 , y:20
x:194 , y:163
x:288 , y:310
x:182 , y:83
x:57 , y:318
x:87 , y:354
x:272 , y:180
x:181 , y:42
x:246 , y:393
x:221 , y:99
x:336 , y:154
x:195 , y:163
x:124 , y:365
x:372 , y:307
x:322 , y:180
x:152 , y:59
x:174 , y:368
x:278 , y:298
x:381 , y:14
x:332 , y:60
x:366 , y:391
x:123 , y:372
x:14 , y:191
x:136 , y:256
x:356 , y:212
x:366 , y:357
x:72 , y:292
x:258 , y:161
x:69 , y:196
x:376 , y:182
x:241 , y:343
x:311 , y:81
x:379 , y:15
x:30 , y:189
x:202 , y:313
x:304 , y:314
x:286 , y:168
x:359 , y:379
x:235 , y:252
x:64 , y:95
x:4 , y:191
x:84 , y:383
x:144 , y:77
x:273 , y:294
x:76 , y:165
x:108 , y:202
x:283 , y:269
x:236 , y:371
x:113 , y:214
x:127 , y:266
x:133 , y:315
x:83 , y:383
x:362 , y:19
x:224 , y:395
x:42 , y:198
x:341 , y:288
x:271 , y:399
x:76 , y:377
x:271 , y:368
x:133 , y:301
x:55 , y:299
x:120 , y:194
x:117 , y:338
x:105 , y:357
x:223 , y:230
x:145 , y:232
x:168 , y:356
x:328 , y:181
x:176 , y:130
x:280 , y:152
x:392 , y:170
x:169 , y:222
x:199 , y:216
x:136 , y:197
x:99 , y:23
x:322 , y:221
x:367 , y:154
x:45 , y:43
x:0 , y:85
x:315 , y:150
x:334 , y:175
x:84 , y:13
x:194 , y:102
x:185 , y:364
x:116 , y:322
x:92 , y:65
x:239 , y:60
x:228 , y:262
x:59 , y:39
x:62 , y:364
x:186 , y:110
x:217 , y:336
x:331 , y:153
x:190 , y:214
x:364 , y:331
x:59 , y:106
x:119 , y:250
x:305 , y:143
x:107 , y:265
x:187 , y:90
x:155 , y:175
x:187 , y:279
x:93 , y:395
x:386 , y:368
x:332 , y:105
x:167 , y:48
x:336 , y:70
x:176 , y:384
x:198 , y:268
x:151 , y:366
x:24 , y:114
x:365 , y:210
x:305 , y:143
x:8 , y:270
x:312 , y:364
x:139 , y:147
x:379 , y:19
x:14 , y:279
x:247 , y:72
x:129 , y:352
x:352 , y:131
x:202 , y:297
x:233 , y:289
x:157 , y:330
x:248 , y:32
x:146 , y:308
x:71 , y:273
x:368 , y:63
x:285 , y:376
x:341 , y:329
x:76 , y:197
x:217 , y:32
x:263 , y:55
x:80 , y:183
x:136 , y:110
x:194 , y:209
x:58 , y:40
x:329 , y:348
x:278 , y:292
x:276 , y:38
x:299 , y:78
x:351 , y:374
x:38 , y:370
x:298 , y:320
x:201 , y:275
x:73 , y:239
x:224 , y:277
x:285 , y:242
x:25 , y:87
x:150 , y:365
x:126 , y:113
x:154 , y:296
x:244 , y:137
x:381 , y:35
x:74 , y:74
x:152 , y:257
x:231 , y:373
x:343 , y:104
x:376 , y:221
x:97 , y:241
x:33 , y:129
x:358 , y:122
x:364 , y:209
x:248 , y:243
x:160 , y:341
x:7 , y:350
x:246 , y:239
x:376 , y:113
x:148 , y:90
x:116 , y:309
x:166 , y:174
x:147 , y:269
x:325 , y:349
x:171 , y:42
x:236 , y:253
x:382 , y:220
x:342 , y:221
x:30 , y:340
x:136 , y:258
x:151 , y:230
x:181 , y:296
x:135 , y:158
x:271 , y:27
x:70 , y:63
x:372 , y:372
x:146 , y:186
x:7 , y:90
x:40 , y:246
x:240 , y:332
x:137 , y:163
x:383 , y:28
x:249 , y:71
x:12 , y:325
x:183 , y:231
x:14 , y:100
x:396 , y:334
x:45 , y:195
x:174 , y:84
x:99 , y:268
x:240 , y:244
x:383 , y:24
x:66 , y:339
x:137 , y:342
x:227 , y:106
x:269 , y:377
x:358 , y:364
x:36 , y:252
x:129 , y:159
x:343 , y:0
x:52 , y:264
x:151 , y:357
x:152 , y:48
x:84 , y:196
x:16 , y:278
x:75 , y:136
x:112 , y:209
x:148 , y:58
x:352 , y:178
x:237 , y:237
x:166 , y:179
x:144 , y:58
x:263 , y:124
x:284 , y:132
x:84 , y:392
x:257 , y:227
x:136 , y:136
x:136 , y:360
x:156 , y:288
x:118 , y:173
x:309 , y:124
x:333 , y:193
x:203 , y:21
x:151 , y:33
x:270 , y:156
x:335 , y:388
x:47 , y:389
x:113 , y:31
x:115 , y:310
x:302 , y:349
x:128 , y:151
x:287 , y:111
x:23 , y:264
x:104 , y:376
x:149 , y:179
x:256 , y:223
x:16 , y:10
x:383 , y:189
x:223 , y:172
x:328 , y:134
x:123 , y:45
x:34 , y:215
x:247 , y:122
x:32 , y:148
x:49 , y:314
x:66 , y:286
x:350 , y:178
x:42 , y:305
x:281 , y:373
x:105 , y:99
x:322 , y:382
x:344 , y:361
x:150 , y:290
x:62 , y:327
x:14 , y:325
x:371 , y:390
x:206 , y:137
x:211 , y:357
x:57 , y:5
x:319 , y:243
x:81 , y:107
x:237 , y:337
x:243 , y:31
x:357 , y:279
x:330 , y:76
x:11 , y:62
x:375 , y:252
x:95 , y:355
x:283 , y:77
x:3 , y:157
x:100 , y:249
x:338 , y:326
x:283 , y:258
x:263 , y:149
x:344 , y:293
x:0 , y:134
x:72 , y:25
x:9 , y:237
x:68 , y:267
x:295 , y:366
x:380 , y:399
x:203 , y:306
x:262 , y:355
x:32 , y:298
x:8 , y:97
x:346 , y:387
x:313 , y:108
x:366 , y:284
x:385 , y:149
x:42 , y:229
x:315 , y:329
x:354 , y:394
x:183 , y:339
x:206 , y:363
x:281 , y:203
x:154 , y:102
x:360 , y:261
x:168 , y:358
x:208 , y:222
x:271 , y:201
x:188 , y:216
x:324 , y:169
x:53 , y:54
x:155 , y:242
x:71 , y:38
x:319 , y:149
x:143 , y:339
x:278 , y:274
x:189 , y:326
x:81 , y:37
x:91 , y:23
x:284 , y:236
x:194 , y:51
x:226 , y:5
x:206 , y:354
x:171 , y:97
x:267 , y:346
x:0 , y:47
x:290 , y:272
x:263 , y:107
x:256 , y:313
x:204 , y:182
x:8 , y:399
x:277 , y:83
x:72 , y:150
x:173 , y:359
x:195 , y:115
x:166 , y:9
x:14 , y:341
x:295 , y:344
x:42 , y:172
x:119 , y:18
x:66 , y:261
x:85 , y:71
x:179 , y:308
x:173 , y:300
x:35 , y:35
x:35 , y:378
x:13 , y:395
x:145 , y:264
x:175 , y:85
x:200 , y:270
x:280 , y:370
x:263 , y:318
x:263 , y:294
x:67 , y:159
x:129 , y:257
x:70 , y:138
x:209 , y:147
x:55 , y:107
x:360 , y:388
x:24 , y:181
x:159 , y:347
x:342 , y:11
x:227 , y:172
x:209 , y:40
x:310 , y:3
x:325 , y:361
x:279 , y:190
x:37 , y:189
x:300 , y:94
x:351 , y:56
x:194 , y:29
x:177 , y:373
x:81 , y:3
x:344 , y:184
x:365 , y:393
x:340 , y:320
x:331 , y:76
x:248 , y:282
x:322 , y:110
x:113 , y:9
x:370 , y:233
x:375 , y:39
x:228 , y:250
x:296 , y:12
x:20 , y:80
x:109 , y:248
x:173 , y:214
x:170 , y:238
x:23 , y:206
x:199 , y:114
x:34 , y:340
x:17 , y:139
x:374 , y:317
x:27 , y:217
x:227 , y:296
x:81 , y:141
x:132 , y:149
x:351 , y:9
x:373 , y:312
x:392 , y:248
x:48 , y:394
x:208 , y:53
x:292 , y:221
x:28 , y:378
x:92 , y:267
x:159 , y:179
x:319 , y:78
x:395 , y:128
x:346 , y:245
x:141 , y:23
x:116 , y:125
x:274 , y:175
x:184 , y:248
x:112 , y:178
x:26 , y:157
x:103 , y:104
x:157 , y:74
x:247 , y:312
x:242 , y:1
x:268 , y:227
x:7 , y:287
x:365 , y:28
x:156 , y:278
x:123 , y:313
x:336 , y:54
x:131 , y:216
x:391 , y:4
x:204 , y:358
x:136 , y:127
x:237 , y:316
x:372 , y:162
x:188 , y:340
x:204 , y:81
x:83 , y:35
x:263 , y:47
x:334 , y:351
x:331 , y:270
x:100 , y:251
x:164 , y:40
x:46 , y:223
x:39 , y:52
x:56 , y:178
x:88 , y:383
x:110 , y:212
x:80 , y:224
x:338 , y:299
x:240 , y:52
x:134 , y:126
x:161 , y:396
x:43 , y:217
x:120 , y:24
x:246 , y:329
x:181 , y:4
x:396 , y:346
x:121 , y:297
x:350 , y:42
x:172 , y:161
x:144 , y:358
x:123 , y:212
x:36 , y:206
x:106 , y:203
x:208 , y:374
x:100 , y:298
x:294 , y:342
x:111 , y:214
x:190 , y:290
x:171 , y:183
x:139 , y:37
x:335 , y:352
x:202 , y:135
x:130 , y:57
x:170 , y:104
x:14 , y:254
x:67 , y:266
x:72 , y:137
x:293 , y:55
x:30 , y:130
x:380 , y:101
x:43 , y:82
x:296 , y:275
x:117 , y:106
x:289 , y:39
x:76 , y:288
x:193 , y:381
x:116 , y:363
x:372 , y:395
x:51 , y:198
x:53 , y:142
x:8 , y:65
x:155 , y:72
x:127 , y:33
x:163 , y:48
x:149 , y:109
x:144 , y:96
x:371 , y:144
x:202 , y:40
x:31 , y:88
x:328 , y:43
x:24 , y:59
x:23 , y:121
x:68 , y:93
x:291 , y:347
x:90 , y:119
x:185 , y:296
x:320 , y:50
x:35 , y:292
x:340 , y:0
x:109 , y:151
x:247 , y:41
x:137 , y:253
x:246 , y:170
x:210 , y:339
x:334 , y:277
x:337 , y:138
x:260 , y:359
x:4 , y:312
x:259 , y:328
x:48 , y:295
x:144 , y:301
x:304 , y:185
x:77 , y:64
x:16 , y:291
x:42 , y:369
x:362 , y:126
x:331 , y:241
x:11 , y:99
x:390 , y:177
x:7 , y:221
x:360 , y:324
x:235 , y:296
x:160 , y:172
x:52 , y:191
x:87 , y:19
x:273 , y:52
x:237 , y:183
x:199 , y:129
x:20 , y:266
x:235 , y:216
x:294 , y:63
x:304 , y:197
x:248 , y:225
x:355 , y:268
x:41 , y:190
x:67 , y:314
x:210 , y:353
x:125 , y:254
x:46 , y:370
x:341 , y:178
x:182 , y:85
x:268 , y:166
x:295 , y:20
x:238 , y:19
x:235 , y:316
x:331 , y:26
x:175 , y:81
x:307 , y:187
x:55 , y:24
x:166 , y:214
x:128 , y:97
x:50 , y:233
x:88 , y:290
x:212 , y:128
x:258 , y:134
x:219 , y:105
x:272 , y:40
x:12 , y:39
x:58 , y:167
x:83 , y:251
x:277 , y:246
x:327 , y:14
x:202 , y:52
x:28 , y:186
x:0 , y:209
x:306 , y:195
x:28 , y:80
x:322 , y:309
x:37 , y:68
x:202 , y:134
x:240 , y:295
x:335 , y:21
x:12 , y:64
x:231 , y:348
x:151 , y:71
x:317 , y:267
x:281 , y:380
x:32 , y:196
x:383 , y:35
x:197 , y:13
x:160 , y:335
x:368 , y:103
x:12 , y:188
x:209 , y:290
x:25 , y:1
x:296 , y:11
x:385 , y:217
x:233 , y:184
x:84 , y:397
x:20 , y:64
x:331 , y:235
x:215 , y:337
x:86 , y:165
x:152 , y:199
x:212 , y:69
x:356 , y:349
x:5 , y:324
x:113 , y:324
x:215 , y:369
x:371 , y:274
x:285 , y:192
x:361 , y:219
x:3 , y:222
x:220 , y:194
x:210 , y:39
x:274 , y:240
x:130 , y:94
x:211 , y:41
x:241 , y:216
x:237 , y:315
x:265 , y:5
x:330 , y:145
x:70 , y:222
x:191 , y:395
x:269 , y:237
x:381 , y:114
x:334 , y:106
x:329 , y:342
x:88 , y:289
x:329 , y:101
x:293 , y:298
x:344 , y:155
x:197 , y:23
x:191 , y:155
x:71 , y:390
x:347 , y:380
x:126 , y:288
x:110 , y:229
x:176 , y:196
x:385 , y:253
x:368 , y:45
x:104 , y:366
x:308 , y:302
x:143 , y:33
x:86 , y:348
x:198 , y:72
x:180 , y:379
x:355 , y:143
x:250 , y:377
x:319 , y:146
x:127 , y:321
x:161 , y:266
x:96 , y:205
x:1 , y:271
x:125 , y:224
x:270 , y:338
x:304 , y:45
x:299 , y:326
x:359 , y:164
x:112 , y:42
x:67 , y:397
x:376 , y:310
x:5 , y:247
x:176 , y:331
x:30 , y:256
x:129 , y:95
x:313 , y:157
x:314 , y:291
x:114 , y:361
x:186 , y:267
x:205 , y:239
x:236 , y:8
x:334 , y:109
x:273 , y:135
x:178 , y:245
x:242 , y:337
x:247 , y:197
x:44 , y:218
x:102 , y:205
x:61 , y:220
x:267 , y:132
x:241 , y:190
x:33 , y:180
x:94 , y:155
x:22 , y:148
x:339 , y:280
x:288 , y:227
x:336 , y:176
x:311 , y:174
x:19 , y:161
x:98 , y:41
x:238 , y:261
x:31 , y:345
x:102 , y:234
x:6 , y:133
x:265 , y:163
x:306 , y:273
x:6 , y:106
x:261 , y:339
x:39 , y:100
x:332 , y:283
x:62 , y:379
x:155 , y:172
x:346 , y:398
x:159 , y:18
x:60 , y:317
x:130 , y:257
x:155 , y:298
x:133 , y:161
x:247 , y:257
x:373 , y:91
x:365 , y:64
x:123 , y:279
x:170 , y:323
x:375 , y:384
x:220 , y:162
x:141 , y:307
x:31 , y:282
x:233 , y:248
x:266 , y:329
x:246 , y:344
x:202 , y:326
x:177 , y:328
x:41 , y:309
x:166 , y:262
x:353 , y:240
x:305 , y:139
x:370 , y:270
x:193 , y:28
x:364 , y:93
x:255 , y:168
x:27 , y:184
x:19 , y:348
x:196 , y:58
x:339 , y:204
x:148 , y:62
x:389 , y:137
x:65 , y:350
